metadata_file,stale_reference,replacement_reference,expected_mp4_exists,ffprobe_passes,classification,blocked_reason
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/jakara-mitchell/Fap__1c31400144c5b4a8cb977202cfb8121c.mkv,/DATA/yes/models/jakara-mitchell/Fap__1c31400144c5b4a8cb977202cfb8121c.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/jakara-mitchell/Fap__5e5eb028f60361971febc5850e5c000c.mkv,/DATA/yes/models/jakara-mitchell/Fap__5e5eb028f60361971febc5850e5c000c.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv.face-meta.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv.face-meta.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mkv.face-meta.json,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mkv.face-meta.json,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,ruth-lee-after-gym-blowjob-titty-fuck-cumshot-video-leaked-480p.mkv,,False,False,blocked because MP4 replacement missing,mp4 missing
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mkv,/DATA/yes/unknown/97970164000c08f0fef549c141e1af0d5c2b4510c51.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv.face-meta.json,/DATA/yes/models/strawberrytabby/564677_720p.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/strawberrytabby/564677_720p.mkv.face-meta.json,/DATA/yes/models/strawberrytabby/564677_720p.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv.face-meta.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mkv.face-meta.json,/DATA/yes/models/aaliyah-yasan/540598_720p.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/cute-geekie/148460_1080p.mkv,/mnt/spirit-8tb/media/yes/models/cute-geekie/148460_1080p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/b072fcb9f821c935f46a4ed67477a041.mkv.face-meta.json,/DATA/yes/b072fcb9f821c935f46a4ed67477a041.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/b072fcb9f821c935f46a4ed67477a041.mkv.face-meta.json,/DATA/yes/b072fcb9f821c935f46a4ed67477a041.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/angela-white/556530_720p.mkv.face-meta.json,/DATA/yes/models/angela-white/556530_720p.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/angela-white/556530_720p.mkv.face-meta.json,/DATA/yes/models/angela-white/556530_720p.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/lustcnotal/455505_720p.mkv,/mnt/spirit-8tb/media/yes/models/lustcnotal/455505_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/sendnudes/169870_1080p.mkv,/mnt/spirit-8tb/media/yes/models/sendnudes/169870_1080p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/mackzjones/15517_720p.mkv,/mnt/spirit-8tb/media/yes/models/mackzjones/15517_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/yummy-couple/Ayucpl.mkv,/mnt/spirit-8tb/media/yes/models/yummy-couple/Ayucpl.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mkv,/DATA/yes/models/aaliyah-yasan/HkkzMtwQexuQzwkQMekM.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/chloe-lamb/vid_480p.mkv.face-meta.json,/DATA/yes/models/chloe-lamb/vid_480p.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/chloe-lamb/vid_480p.mkv.face-meta.json,/DATA/yes/models/chloe-lamb/vid_480p.mp4.face-meta.json,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mkv,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mkv,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mkv,/DATA/yes/models/whoahannahjo/n6utt4v0th~oBjJ4OdyPb.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/cute-geekie/51591.mkv,/mnt/spirit-8tb/media/yes/models/cute-geekie/51591.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/sakhovanski/79568.mkv,/mnt/spirit-8tb/media/yes/models/sakhovanski/79568.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mkv,/DATA/yes/models/whoahannahjo/HkxQxzewMkuQzwkQneee.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mkv,/DATA/yes/models/haylee-love/HxtQnxktezuQzwketwMx.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/kinkykttn/444464.mkv,/mnt/spirit-8tb/media/yes/models/kinkykttn/444464.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/kinkykttn/444474.mkv,/mnt/spirit-8tb/media/yes/models/kinkykttn/444474.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/mulai/99022_720p.mkv,/mnt/spirit-8tb/media/yes/models/mulai/99022_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/jvlrc49ddg~7KxkgZMm9j.mkv,/mnt/spirit-8tb/media/yes/jvlrc49ddg~7KxkgZMm9j.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/models/zoey-uso/2209.mkv,/mnt/spirit-8tb/media/yes/models/zoey-uso/2209.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/mnt/spirit-8tb/media/yes/unknown/407017_720p.mkv,/mnt/spirit-8tb/media/yes/unknown/407017_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
/mnt/spirit-8tb/media/yes/.face-review/enrollment/enrollment_candidates.json,/DATA/yes/models/brenda-trindade/467345_720p.mkv,/DATA/yes/models/brenda-trindade/467345_720p.mp4,True,True,safe exact path migration,
